Title	URL	Assignees	Status	Estimated size	Real size
Deciding our team logo	https://github.com/amosproj/amos2025ws02-backup-cluster-manager/issues/1		Product Backlog		
Deciding our Tshirt design	https://github.com/amosproj/amos2025ws02-backup-cluster-manager/issues/2		Product Backlog		
Familiarize with Springboot	https://github.com/amosproj/amos2025ws02-backup-cluster-manager/issues/5		Product Backlog		
Setup Build Process For Backend	https://github.com/amosproj/amos2025ws02-backup-cluster-manager/issues/10		Product Backlog		
Familiarize with Angular	https://github.com/amosproj/amos2025ws02-backup-cluster-manager/issues/6		Product Backlog		
Create Basic Spring Boot Project	https://github.com/amosproj/amos2025ws02-backup-cluster-manager/issues/9		Product Backlog		
Setup Build Process For Frontend	https://github.com/amosproj/amos2025ws02-backup-cluster-manager/issues/11		Product Backlog		
Setup Basic Angular Project (Frontend)	https://github.com/amosproj/amos2025ws02-backup-cluster-manager/issues/3		Product Backlog		
Create first architecture draft	https://github.com/amosproj/amos2025ws02-backup-cluster-manager/issues/8		Product Backlog		
Backend Techstack	https://github.com/amosproj/amos2025ws02-backup-cluster-manager/issues/4		Product Backlog		
Familiarize with {insert REST/Zookeeper/...} Tech	https://github.com/amosproj/amos2025ws02-backup-cluster-manager/issues/7		Product Backlog		
